TransactionID,AccountID,TransactionAmount,PreviousTransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,TransactionDate,cluster
TX000609,AC00413,121.82,2023-09-08 18:24:14,debit,dallas,D000542,40.198.240.246,M032,online,60.0,doctor,119.0,1.0,4732.81,2024-11-04 08:11:30,4
TX001513,AC00026,147.46,2023-10-12 16:58:25,credit,albuquerque,D000380,78.69.172.205,M071,online,65.0,doctor,205.0,1.0,7458.03,2024-11-04 08:11:31,2
TX000875,AC00376,103.76,2023-03-29 16:20:33,debit,kansas city,D000667,79.47.176.19,M085,online,28.0,engineer,188.0,1.0,9626.14,2024-11-04 08:11:31,1
TX000849,AC00185,163.46,2023-09-08 17:09:54,credit,baltimore,D000150,39.129.125.110,M037,branch,63.0,retired,111.0,1.0,6953.8,2024-11-04 08:11:32,4
TX000754,AC00032,1020.73,2023-09-08 17:09:54,debit,fort worth,D000676,166.79.195.157,M087,atm,28.0,student,87.0,1.0,1119.61,2024-11-04 08:11:32,0
TX000065,AC00434,5.77,2023-11-02 16:01:40,debit,charlotte,D000461,155.164.18.235,M071,online,50.0,doctor,124.0,1.0,13988.12,2024-11-04 08:11:32,1
TX000123,AC00311,317.87,2023-11-02 16:01:40,debit,detroit,D000314,79.227.202.117,M076,online,27.0,student,91.0,1.0,145.5,2024-11-04 08:11:32,3
TX002457,AC00487,107.1,2023-06-16 16:41:13,credit,philadelphia,D000453,163.129.70.210,M052,online,25.0,student,175.0,1.0,193.8,2024-11-04 08:11:33,3
TX001156,AC00281,501.15,2023-08-21 18:07:14,debit,phoenix,D000322,180.224.54.115,M088,branch,47.0,engineer,208.0,1.0,8821.84,2024-11-04 08:11:33,2
TX000326,AC00049,609.14,2023-11-23 16:09:39,debit,tucson,Unknown,201.113.165.203,M086,atm,39.0,engineer,177.0,1.0,9033.87,2024-11-04 08:11:33,0
TX001040,AC00284,575.62,2023-06-12 18:30:51,debit,oklahoma city,D000682,116.175.11.222,M081,online,43.0,doctor,129.0,1.0,234.41,2024-11-04 08:11:33,0
TX001481,AC00111,366.93,2023-12-11 18:43:00,debit,houston,D000697,Unknown,M078,online,66.0,retired,33.0,1.0,6697.79,2024-11-04 08:11:33,4
TX002243,AC00252,1169.59,2023-12-25 17:12:21,debit,new york,D000484,142.184.68.230,M067,online,28.0,student,114.0,1.0,5946.45,2024-11-04 08:11:33,0
TX000770,AC00235,55.89,2023-08-17 16:54:30,debit,fresno,D000461,175.230.206.232,M026,online,72.0,retired,150.0,1.0,3689.65,2024-11-04 08:11:33,4
TX000143,AC00163,227.14,2023-07-03 17:42:08,debit,charlotte,D000439,197.162.55.147,M057,atm,18.0,student,294.0,1.0,341.94,2024-11-04 08:11:34,2
TX001529,AC00459,111.79,2023-12-26 17:40:23,debit,jacksonville,D000530,110.235.207.187,M056,online,62.0,doctor,49.0,1.0,10887.59,2024-11-04 08:11:34,1
TX001236,AC00053,29.19,2023-01-25 17:39:15,credit,nashville,D000300,146.53.16.47,M004,branch,58.0,doctor,41.0,1.0,12059.85,2024-11-04 08:11:34,1
TX002432,AC00373,57.49,2023-11-16 18:09:35,credit,detroit,D000533,60.166.231.236,M014,online,24.0,student,177.0,1.0,765.15,2024-11-04 08:11:34,3
TX001145,AC00040,199.8,2023-07-24 16:18:50,debit,detroit,D000138,35.246.53.10,M038,atm,20.0,student,163.0,1.0,4732.81,2024-11-04 08:11:34,3
TX000889,AC00176,1.21,2023-08-21 17:19:06,debit,atlanta,Unknown,96.115.67.230,M039,branch,55.0,retired,196.0,1.0,7542.74,2024-11-04 08:11:34,2
TX000453,AC00271,54.05,2023-04-25 16:53:22,debit,louisville,D000373,167.104.180.235,M008,branch,27.0,student,146.0,1.0,469.14,2024-11-04 08:11:34,3
TX002250,AC00488,307.89,2023-07-10 16:34:43,credit,nashville,D000260,136.250.159.93,M032,online,62.0,retired,90.0,1.0,2637.55,2024-11-04 08:11:34,4
TX000356,AC00374,516.72,2023-10-09 18:43:04,debit,mesa,D000489,197.187.216.106,M025,atm,42.0,engineer,128.0,1.0,2015.69,2024-11-04 08:11:35,0
TX002297,AC00408,308.23,2023-04-17 16:12:22,debit,las vegas,D000008,198.73.211.114,M058,atm,60.0,retired,23.0,1.0,4150.63,2024-11-04 08:11:35,4
TX002491,AC00265,162.1,2023-12-04 16:14:07,debit,baltimore,D000427,193.190.29.63,M018,branch,64.0,doctor,221.0,1.0,9578.74,2024-11-04 08:11:35,2
TX000048,AC00439,510.24,2023-10-09 16:29:40,debit,oklahoma city,D000397,186.135.2.148,M090,online,19.0,student,105.0,1.0,781.7,2024-11-04 08:11:35,3
TX000367,AC00332,124.35,2023-12-08 16:39:15,debit,oklahoma city,D000082,49.20.211.229,M015,atm,72.0,retired,90.0,1.0,3319.76,2024-11-04 08:11:35,4
TX001341,AC00079,57.07,2023-08-25 16:30:02,credit,boston,D000250,116.175.11.222,M027,online,31.0,doctor,99.0,1.0,9323.71,2024-11-04 08:11:35,1
TX000438,AC00080,165.25,2023-11-24 17:11:27,debit,sacramento,Unknown,70.130.169.235,M025,online,35.0,doctor,106.0,1.0,9939.94,2024-11-04 08:11:35,1
TX000512,AC00153,1116.48,2023-09-18 17:44:50,debit,san diego,D000633,164.75.163.220,M057,atm,51.0,engineer,55.0,1.0,447.53,2024-11-04 08:11:35,0
TX000852,AC00412,227.5,2023-03-13 16:59:33,debit,sacramento,D000227,134.140.85.231,M055,online,34.0,doctor,277.0,1.0,11505.35,2024-11-04 08:11:35,2
TX000810,AC00083,8.65,2023-11-20 16:28:19,debit,mesa,D000105,217.233.219.196,M060,atm,68.0,retired,198.0,1.0,4201.22,2024-11-04 08:11:35,2
TX000487,AC00148,1416.69,2023-01-16 17:00:11,debit,nashville,D000418,219.98.242.240,M015,atm,46.0,engineer,58.0,1.0,3740.73,2024-11-04 08:11:35,0
TX001120,AC00423,61.77,2023-09-28 17:06:32,debit,charlotte,D000327,55.154.161.250,M082,branch,56.0,doctor,49.0,1.0,12352.2,2024-11-04 08:11:35,1
TX000483,AC00148,366.21,2023-01-12 17:57:06,debit,oklahoma city,D000483,210.160.90.52,M052,atm,62.0,doctor,181.0,1.0,10862.99,2024-11-04 08:11:36,1
TX000078,AC00022,91.53,2023-03-13 16:32:12,debit,milwaukee,D000363,94.37.250.128,M095,branch,44.0,doctor,69.0,1.0,14676.05,2024-11-04 08:11:36,1
TX000256,AC00258,237.99,2023-05-08 16:45:11,credit,kansas city,D000563,168.55.35.243,M043,branch,39.0,doctor,86.0,1.0,8510.09,2024-11-04 08:11:36,1
TX000339,AC00055,33.89,2023-11-10 16:10:34,debit,nashville,D000588,14.105.144.122,M079,branch,26.0,student,177.0,1.0,1444.75,2024-11-04 08:11:36,3
TX000255,AC00430,227.39,2023-12-25 16:58:19,debit,atlanta,D000207,96.115.67.230,M010,online,18.0,student,65.0,1.0,751.09,2024-11-04 08:11:36,3
TX001066,AC00041,212.88,2023-05-19 18:44:23,debit,fresno,D000663,184.146.10.88,M062,online,39.0,doctor,122.0,1.0,7036.72,2024-11-04 08:11:36,1
TX001637,AC00126,125.0,2023-06-05 16:19:55,credit,indianapolis,D000617,98.39.212.221,M046,online,49.0,engineer,177.0,1.0,3215.76,2024-11-04 08:11:36,2
TX001680,AC00247,67.25,2023-07-03 16:38:45,debit,miami,D000413,42.3.3.101,M013,online,19.0,student,157.0,1.0,467.4,2024-11-04 08:11:37,3
TX000060,AC00427,112.07,2023-10-02 16:35:22,debit,kansas city,D000089,198.166.198.233,M064,branch,23.0,student,51.0,1.0,930.3,2024-11-04 08:11:37,3
TX001076,AC00078,1156.18,2023-09-21 16:11:47,credit,phoenix,D000022,40.45.69.120,M054,unknown,52.0,doctor,40.0,1.0,836.69,2024-11-04 08:11:37,0
TX000281,AC00133,255.04,2023-11-23 16:15:59,debit,seattle,D000206,98.39.212.221,M084,atm,45.0,engineer,152.0,1.0,6217.86,2024-11-04 08:11:38,2
TX002373,AC00260,95.23,2023-10-16 18:47:17,debit,denver,D000287,5.252.94.135,M077,online,20.0,student,60.0,3.0,966.88,2024-11-04 08:11:38,3
TX001757,AC00128,34.67,2023-04-25 16:34:55,debit,chicago,D000321,78.100.105.143,M077,online,19.0,student,71.0,1.0,888.6,2024-11-04 08:11:38,3
TX000027,AC00441,246.93,2023-04-17 16:37:01,debit,miami,D000046,55.154.161.250,M029,atm,23.0,student,158.0,5.0,673.35,2024-11-04 08:11:38,3
TX000845,AC00241,233.1,2023-01-16 17:28:48,credit,nashville,D000472,38.164.132.63,M011,branch,42.0,doctor,37.0,1.0,7469.2,2024-11-04 08:11:39,1
TX001081,AC00102,192.73,2023-10-16 16:51:25,debit,milwaukee,D000391,182.84.41.229,M027,branch,71.0,retired,157.0,1.0,2037.75,2024-11-04 08:11:39,4
TX002114,AC00482,15.95,2023-03-14 17:10:00,debit,raleigh,Unknown,190.92.63.219,M048,branch,25.0,student,52.0,1.0,1983.0,2024-11-04 08:11:39,3
TX001428,AC00067,209.99,2023-09-07 17:19:21,debit,denver,D000381,125.89.163.224,M014,atm,19.0,student,40.0,1.0,1938.01,2024-11-04 08:11:39,3
TX001292,AC00275,254.86,2023-01-26 17:21:46,debit,boston,D000296,59.127.135.25,M013,branch,23.0,student,102.0,1.0,699.9,2024-11-04 08:11:39,3
TX001308,AC00024,28.78,2023-08-07 16:08:04,credit,tucson,D000041,186.135.2.148,M096,online,40.0,doctor,51.0,1.0,680.55,2024-11-04 08:11:39,3
TX001430,AC00257,83.43,2023-05-30 16:28:48,debit,new york,D000627,23.255.214.209,M012,online,56.0,retired,109.0,1.0,1870.16,2024-11-04 08:11:40,4
TX001372,AC00098,345.94,2023-10-09 17:32:57,debit,portland,D000354,129.102.184.189,M100,atm,31.0,doctor,163.0,1.0,7624.56,2024-11-04 08:11:40,1
TX000447,AC00122,21.4,2023-12-26 16:07:28,debit,fresno,D000537,198.166.198.233,M027,branch,34.0,engineer,258.0,1.0,9594.11,2024-11-04 08:11:40,2
TX001138,AC00152,99.52,2023-04-10 17:49:04,debit,san diego,D000335,24.181.236.233,M083,atm,52.0,engineer,127.0,1.0,3798.09,2024-11-04 08:11:40,4
TX000225,AC00198,506.24,2023-01-13 16:44:26,debit,chicago,D000315,136.104.90.223,M077,atm,58.0,engineer,64.0,1.0,230.09,2024-11-04 08:11:40,4
TX002143,AC00096,151.14,2023-06-01 16:18:49,debit,memphis,D000142,143.212.47.226,M004,online,64.0,retired,38.0,1.0,2156.54,2024-11-04 08:11:40,4
TX002142,AC00164,738.68,2023-03-07 16:36:08,debit,chicago,D000369,197.23.128.119,M096,online,50.0,doctor,124.0,1.0,14352.33,2024-11-04 08:11:40,1
TX000440,AC00420,232.79,2023-09-20 17:36:06,credit,indianapolis,D000160,6.234.101.35,M019,branch,55.0,retired,145.0,1.0,2661.3,2024-11-04 08:11:40,4
TX001222,AC00431,297.86,2023-02-06 17:32:04,credit,milwaukee,D000419,205.45.234.42,M070,atm,28.0,student,96.0,1.0,1680.14,2024-11-04 08:11:40,3
TX000545,AC00145,377.12,2023-08-14 17:12:27,debit,houston,D000321,112.56.160.202,M049,atm,34.0,engineer,61.0,1.0,836.67,2024-11-04 08:11:40,3
TX000108,AC00397,756.59,2023-03-06 16:47:02,debit,sacramento,D000028,174.61.77.54,M012,branch,27.0,student,17.0,1.0,420.65,2024-11-04 08:11:40,0
TX002329,AC00386,663.45,2023-12-12 17:20:46,debit,albuquerque,D000564,156.187.182.236,M076,atm,67.0,retired,147.0,1.0,5897.29,2024-11-04 08:11:40,0
TX000159,AC00275,35.76,2023-09-19 17:38:18,debit,charlotte,D000678,111.78.64.133,M057,branch,23.0,student,122.0,1.0,611.86,2024-11-04 08:11:40,3
TX001394,AC00166,401.37,2023-09-18 16:18:19,debit,los angeles,D000404,1.198.76.182,M031,branch,43.0,engineer,251.0,1.0,8208.54,2024-11-04 08:11:41,2
TX000941,AC00429,25.38,2023-10-23 16:03:09,debit,louisville,D000222,201.114.165.141,M024,branch,57.0,engineer,66.0,1.0,8616.05,2024-11-04 08:11:41,1
TX000066,AC00242,201.33,2023-03-29 17:00:31,credit,nashville,D000098,145.246.171.225,M003,branch,42.0,engineer,186.0,1.0,2585.07,2024-11-04 08:11:41,2
TX001816,AC00355,317.94,2023-01-25 17:46:40,debit,los angeles,D000335,170.54.231.239,M091,atm,54.0,engineer,124.0,1.0,2996.51,2024-11-04 08:11:41,4
TX002294,AC00322,141.37,2023-07-21 16:54:10,debit,denver,D000119,52.196.112.199,M026,online,46.0,engineer,77.0,1.0,1019.77,2024-11-04 08:11:41,3
TX001564,AC00057,598.66,2023-01-10 16:51:44,unknown,charlotte,D000316,52.50.209.49,M032,branch,32.0,engineer,222.0,1.0,2587.11,2024-11-04 08:11:41,0
TX001979,AC00327,1225.5,2023-11-27 16:02:08,credit,las vegas,D000507,156.187.182.236,M066,online,50.0,doctor,109.0,1.0,8611.17,2024-11-04 08:11:41,0
TX002074,AC00228,441.26,2023-02-27 16:07:46,credit,tucson,D000490,92.180.81.50,M074,branch,58.0,doctor,87.0,5.0,13704.92,2024-11-04 08:11:41,1
TX000320,AC00444,29.34,2023-03-09 17:37:08,debit,louisville,D000029,40.198.240.246,M087,online,65.0,retired,30.0,1.0,3944.82,2024-11-04 08:11:42,4
TX002026,AC00441,800.29,2023-12-04 16:25:27,credit,san diego,D000400,115.196.150.105,M033,branch,20.0,student,84.0,1.0,693.4,2024-11-04 08:11:42,0
TX001930,AC00269,114.03,2023-11-24 16:30:21,debit,portland,D000010,10.191.172.154,M081,atm,51.0,doctor,172.0,1.0,13388.56,2024-11-04 08:11:42,1
TX000762,AC00201,384.1,2023-11-24 16:30:21,debit,detroit,D000497,199.103.32.145,M004,branch,42.0,engineer,172.0,1.0,672.79,2024-11-04 08:11:42,3
TX002509,AC00322,251.54,2023-03-22 17:36:48,debit,tucson,D000410,49.174.157.140,M029,branch,48.0,doctor,177.0,1.0,254.75,2024-11-04 08:11:42,2
TX002470,AC00054,179.62,2023-11-15 16:00:38,debit,tucson,D000504,93.52.44.101,M082,online,24.0,student,119.0,1.0,409.26,2024-11-04 08:11:42,3
TX002160,AC00216,624.0,2023-02-16 17:34:34,debit,houston,D000207,113.137.153.101,M097,branch,26.0,engineer,132.0,5.0,4976.18,2024-11-04 08:11:42,0
TX001100,AC00456,543.47,2023-08-14 17:18:07,debit,los angeles,D000388,160.212.125.105,M092,atm,18.0,student,122.0,1.0,6165.03,2024-11-04 08:11:42,0
TX000920,AC00280,672.74,2023-08-10 16:39:33,credit,colorado springs,D000033,169.67.220.37,M068,branch,46.0,engineer,118.0,1.0,4732.81,2024-11-04 08:11:42,0
TX001929,AC00377,277.7,2023-06-22 16:38:46,debit,nashville,D000490,16.131.3.140,M011,branch,58.0,engineer,107.0,1.0,1423.2,2024-11-04 08:11:43,4
TX002378,AC00176,13.02,2023-06-14 16:24:08,debit,charlotte,D000387,121.67.144.20,M014,branch,51.0,doctor,42.0,1.0,6076.45,2024-11-04 08:11:43,4
TX001383,AC00242,411.72,2023-06-20 18:43:51,debit,washington,D000104,166.41.54.117,M014,branch,29.0,doctor,153.0,1.0,8539.86,2024-11-04 08:11:43,1
TX001968,AC00203,1001.83,2023-07-17 17:46:06,debit,philadelphia,D000220,89.18.54.235,M051,online,31.0,doctor,55.0,1.0,9733.83,2024-11-04 08:11:43,0
TX000377,AC00131,208.07,2023-07-10 16:51:12,debit,oklahoma city,D000084,157.164.245.130,M100,online,32.0,doctor,36.0,1.0,8478.9,2024-11-04 08:11:43,1
TX001940,AC00363,533.61,2023-12-20 16:17:11,debit,mesa,D000324,66.255.7.16,M043,online,48.0,engineer,115.0,1.0,3656.93,2024-11-04 08:11:43,0
TX000872,AC00482,154.32,2024-01-01 16:53:32,credit,tucson,D000055,8.244.162.185,M015,atm,38.0,engineer,112.0,1.0,6972.5,2024-11-04 08:11:43,1
TX002306,AC00202,5.66,2023-12-04 18:43:37,debit,fresno,D000082,173.135.78.201,M029,branch,40.0,engineer,33.0,1.0,5434.64,2024-11-04 08:11:43,4
TX000323,AC00194,36.71,2023-01-30 17:11:53,debit,jacksonville,D000671,166.7.230.111,M095,branch,48.0,doctor,55.0,1.0,6459.38,2024-11-04 08:11:44,4
TX000634,AC00215,135.57,2023-06-14 17:17:34,credit,boston,D000225,147.119.62.178,M073,branch,51.0,doctor,116.0,1.0,11351.64,2024-11-04 08:11:44,1
TX000147,AC00385,973.39,2023-08-30 17:23:20,debit,sacramento,D000292,202.194.199.70,M026,branch,77.0,retired,296.0,1.0,2042.22,2024-11-04 08:11:44,0
TX002421,AC00215,54.84,2023-05-08 16:48:31,debit,kansas city,D000140,186.54.68.246,M002,online,52.0,retired,124.0,1.0,3495.51,2024-11-04 08:11:44,4
TX001704,AC00205,1294.81,2023-12-11 16:53:08,credit,washington,D000489,76.0.164.168,M026,branch,45.0,engineer,279.0,1.0,9927.75,2024-11-04 08:11:44,0
TX000275,AC00454,1176.28,2023-12-20 16:08:02,credit,kansas city,D000476,50.202.8.53,M074,atm,54.0,engineer,174.0,5.0,323.69,2024-11-04 08:11:44,0
TX001639,AC00403,128.4,2023-03-20 17:17:27,debit,tucson,D000514,48.31.196.24,M065,atm,69.0,retired,31.0,1.0,2610.64,2024-11-04 08:11:44,4
TX001856,AC00288,23.7,2023-10-26 17:51:32,debit,san francisco,D000142,200.13.225.150,M071,atm,46.0,doctor,32.0,1.0,7947.44,2024-11-04 08:11:44,1
TX000848,AC00363,214.83,2023-03-20 18:12:30,credit,tucson,D000228,205.45.234.42,M009,atm,23.0,student,63.0,1.0,991.69,2024-11-04 08:11:45,3
TX000441,AC00040,1237.56,2023-11-13 17:49:04,credit,austin,D000077,219.96.187.255,M060,branch,60.0,engineer,159.0,1.0,9410.17,2024-11-04 08:11:45,0
TX001793,AC00263,53.83,2023-05-31 17:21:07,debit,baltimore,D000471,4.134.78.167,M062,branch,70.0,retired,131.0,1.0,4580.59,2024-11-04 08:11:45,4
TX000042,AC00480,34.02,2023-01-09 16:13:21,debit,philadelphia,D000627,109.105.179.186,M046,online,38.0,doctor,19.0,1.0,14214.48,2024-11-04 08:11:45,1
TX000603,AC00107,635.4,2023-09-19 16:55:00,debit,denver,D000002,215.97.143.157,M018,atm,47.0,doctor,106.0,1.0,1238.11,2024-11-04 08:11:45,0
TX002228,AC00291,1152.58,2023-09-13 17:58:16,debit,austin,D000159,197.162.55.147,M020,branch,65.0,retired,180.0,1.0,7567.17,2024-11-04 08:11:45,0
TX000802,AC00114,268.39,2023-02-21 18:13:02,debit,san antonio,D000224,81.102.230.41,M021,online,29.0,doctor,177.0,1.0,9409.43,2024-11-04 08:11:45,1
TX001289,AC00468,19.11,2023-09-18 16:31:03,credit,colorado springs,D000546,148.25.159.90,M007,online,45.0,engineer,160.0,1.0,8478.46,2024-11-04 08:11:45,1
TX001758,AC00050,326.03,2023-05-09 16:54:49,credit,new york,D000145,129.108.48.116,M038,online,18.0,student,137.0,1.0,290.24,2024-11-04 08:11:46,3
TX001090,AC00423,256.05,2023-06-07 16:26:52,debit,nashville,D000304,4.105.134.118,M009,atm,54.0,retired,35.0,1.0,6910.18,2024-11-04 08:11:46,4
TX000208,AC00370,485.54,2023-02-06 17:46:59,debit,houston,D000589,140.212.253.222,M061,atm,46.0,engineer,143.0,1.0,6371.51,2024-11-04 08:11:46,0
TX000212,AC00479,432.08,2023-07-31 16:04:55,unknown,el paso,D000073,40.192.99.27,M044,atm,40.0,doctor,145.0,1.0,11500.62,2024-11-04 08:11:46,1
TX001489,AC00384,276.26,2023-02-13 17:04:50,debit,louisville,D000307,97.106.5.76,M024,branch,56.0,doctor,143.0,1.0,120.89,2024-11-04 08:11:47,4
TX001046,AC00474,230.08,2023-05-01 16:23:40,debit,austin,D000045,93.52.44.101,M006,online,79.0,retired,124.0,1.0,4466.1,2024-11-04 08:11:47,4
TX001390,AC00315,459.25,2023-05-23 16:44:33,debit,tucson,D000248,28.149.72.129,M043,branch,25.0,student,59.0,1.0,130.76,2024-11-04 08:11:47,3
TX001651,AC00438,54.34,2023-12-25 18:03:33,debit,albuquerque,D000582,5.74.9.122,M035,atm,65.0,doctor,46.0,1.0,8019.89,2024-11-04 08:11:47,4
TX002130,AC00304,1154.79,2023-08-02 17:52:47,debit,columbus,D000585,97.4.209.133,M006,atm,51.0,doctor,108.0,1.0,6180.3,2024-11-04 08:11:47,0
TX001194,AC00178,138.82,2023-10-16 16:12:20,debit,fort worth,D000493,83.207.115.164,M030,online,77.0,retired,53.0,1.0,3100.22,2024-11-04 08:11:48,4
TX000949,AC00130,273.92,2023-07-04 17:50:02,debit,portland,D000646,116.43.88.219,M053,branch,79.0,retired,109.0,1.0,4543.56,2024-11-04 08:11:48,4
TX000652,AC00208,1241.05,2023-11-21 16:26:41,debit,miami,D000105,156.96.135.18,M089,branch,18.0,student,129.0,1.0,756.74,2024-11-04 08:11:48,0
TX002052,AC00181,261.77,2023-01-12 18:07:21,debit,chicago,D000026,82.75.200.117,M004,online,28.0,student,46.0,1.0,824.71,2024-11-04 08:11:48,3
TX002392,AC00063,4.39,2023-06-12 16:03:42,debit,philadelphia,D000441,188.225.207.71,M084,atm,26.0,student,63.0,1.0,1429.61,2024-11-04 08:11:48,3
TX001887,AC00448,72.5,2023-04-10 17:48:18,debit,fort worth,D000431,201.113.165.203,M053,atm,40.0,doctor,30.0,1.0,12723.62,2024-11-04 08:11:48,1
TX002262,AC00086,340.13,2023-02-06 17:23:52,debit,mesa,D000203,165.35.58.173,M029,branch,24.0,unknown,32.0,3.0,1149.74,2024-11-04 08:11:48,3
TX001314,AC00187,333.97,2023-03-22 16:18:37,debit,fresno,D000305,98.39.212.221,M011,branch,52.0,doctor,45.0,1.0,5237.36,2024-11-04 08:11:48,4
TX000910,AC00438,120.86,2023-11-16 17:57:45,debit,colorado springs,D000035,184.146.10.88,M081,online,33.0,doctor,162.0,4.0,13566.58,2024-11-04 08:11:48,1
TX001901,AC00338,52.87,2023-03-31 17:25:22,debit,indianapolis,D000053,91.103.147.166,M055,branch,24.0,student,70.0,1.0,960.96,2024-11-04 08:11:49,3
TX000485,AC00329,539.35,2023-05-22 17:34:50,debit,milwaukee,D000051,216.32.4.105,M002,atm,55.0,retired,127.0,1.0,3919.44,2024-11-04 08:11:49,0
TX002265,AC00369,638.24,2023-03-09 18:04:32,debit,phoenix,D000225,29.168.185.63,M047,branch,48.0,engineer,64.0,1.0,5695.78,2024-11-04 08:11:49,0
TX000279,AC00009,74.85,2023-12-25 17:19:08,debit,raleigh,D000526,191.82.103.198,M091,atm,72.0,retired,117.0,1.0,2409.73,2024-11-04 08:11:49,4
TX001615,AC00455,116.27,2023-11-28 18:04:26,debit,portland,D000351,200.164.13.160,M011,online,57.0,engineer,94.0,1.0,8726.92,2024-11-04 08:11:49,1
TX001287,AC00225,39.48,2023-05-26 16:47:51,debit,omaha,D000435,152.234.65.155,M017,atm,56.0,retired,38.0,1.0,5889.51,2024-11-04 08:11:50,4
TX000300,AC00035,211.18,2023-10-16 16:09:47,debit,washington,D000428,64.89.183.39,M059,atm,73.0,retired,90.0,1.0,4069.17,2024-11-04 08:11:50,4
TX000881,AC00094,120.17,2023-08-08 17:07:42,debit,portland,D000052,47.167.178.158,M023,atm,49.0,doctor,105.0,1.0,5403.79,2024-11-04 08:11:50,4
TX000193,AC00265,444.89,2023-09-11 16:27:39,credit,las vegas,D000173,42.61.10.112,M060,branch,43.0,doctor,101.0,1.0,10328.23,2024-11-04 08:11:50,1
TX001376,AC00042,221.49,2023-09-13 18:11:22,credit,oklahoma city,D000203,76.0.164.168,M052,branch,23.0,student,196.0,1.0,707.25,2024-11-04 08:11:50,3
TX001705,AC00155,148.77,2023-03-30 18:20:58,debit,san jose,D000179,140.94.123.72,M083,branch,67.0,retired,175.0,1.0,2138.42,2024-11-04 08:11:51,4
TX001283,AC00409,76.02,2023-07-12 16:58:17,credit,albuquerque,D000644,181.223.246.123,M087,online,34.0,doctor,189.0,1.0,14765.41,2024-11-04 08:11:51,1
TX000018,AC00359,492.93,2023-12-14 18:32:14,debit,columbus,D000432,114.223.129.47,M059,online,39.0,engineer,234.0,1.0,5109.97,2024-11-04 08:11:51,2
TX001388,AC00441,51.25,2023-08-29 16:16:15,credit,austin,D000113,101.223.82.253,M044,branch,28.0,student,66.0,1.0,1744.4,2024-11-04 08:11:52,3
TX000776,AC00092,173.74,2023-09-08 17:48:22,debit,houston,D000127,161.177.41.214,M074,online,80.0,retired,64.0,1.0,4913.42,2024-11-04 08:11:52,4
TX000230,AC00427,630.24,2023-11-29 18:10:30,debit,boston,D000548,12.246.170.239,Unknown,atm,21.0,student,62.0,1.0,370.81,2024-11-04 08:11:52,3
TX000243,AC00202,173.5,2023-10-23 17:16:20,debit,nashville,D000235,32.13.122.242,M052,atm,21.0,student,282.0,1.0,1306.91,2024-11-04 08:11:52,2
TX000838,AC00169,39.21,2023-05-10 16:15:31,debit,miami,D000059,105.87.212.115,M093,atm,66.0,doctor,245.0,4.0,9385.57,2024-11-04 08:11:52,2
TX001545,AC00202,148.54,2023-12-22 16:25:16,credit,columbus,D000156,145.179.219.57,M048,branch,71.0,retired,107.0,1.0,5677.05,2024-11-04 08:11:52,4
TX001502,AC00370,417.26,2023-02-27 17:01:24,credit,new york,D000183,17.36.132.202,M049,online,32.0,doctor,45.0,1.0,10442.48,2024-11-04 08:11:53,1
TX000189,AC00132,10.94,2023-10-23 17:24:07,credit,philadelphia,D000503,10.191.172.154,M083,atm,60.0,engineer,245.0,1.0,1241.99,2024-11-04 08:11:53,2
TX001715,AC00020,589.64,2023-09-21 16:05:38,debit,charlotte,D000443,187.52.200.18,M050,online,62.0,retired,210.0,1.0,2039.4,2024-11-04 08:11:53,0
TX001291,AC00013,427.69,2023-03-28 16:02:03,debit,raleigh,D000347,24.148.92.177,M088,atm,43.0,engineer,236.0,1.0,2443.54,2024-11-04 08:11:53,2
TX001492,AC00375,506.26,2023-12-18 18:26:07,credit,baltimore,D000670,200.136.146.93,M014,atm,64.0,retired,86.0,1.0,6266.65,2024-11-04 08:11:53,4
TX001151,AC00100,151.82,2023-07-17 16:32:45,debit,chicago,D000347,165.114.224.47,M013,atm,51.0,retired,105.0,1.0,2197.12,2024-11-04 08:11:54,4
TX002116,AC00430,101.51,2023-03-23 16:17:51,credit,tucson,D000055,28.149.72.129,M042,online,46.0,engineer,199.0,1.0,3052.47,2024-11-04 08:11:54,2
TX000641,AC00170,41.51,2023-10-04 16:47:33,debit,phoenix,D000688,16.51.235.240,M084,online,28.0,student,48.0,1.0,609.6,2024-11-04 08:11:54,3
TX001445,AC00245,169.28,2023-03-27 18:08:06,debit,philadelphia,D000227,218.238.171.184,Unknown,branch,45.0,doctor,114.0,1.0,5128.44,2024-11-04 08:11:54,4
TX002155,AC00157,481.53,2023-09-12 17:21:48,debit,atlanta,D000142,221.169.49.152,M087,branch,58.0,retired,277.0,1.0,6142.54,2024-11-04 08:11:54,2
TX001180,AC00456,78.5,2023-02-14 16:06:36,credit,san jose,D000574,166.41.54.117,M007,branch,31.0,doctor,41.0,1.0,13991.5,2024-11-04 08:11:54,1
TX000313,AC00219,100.66,2023-02-14 16:06:36,debit,dallas,D000511,86.220.59.252,M024,branch,50.0,doctor,144.0,1.0,14473.33,2024-11-04 08:11:54,1
TX001328,AC00367,215.72,2023-10-11 18:04:39,credit,columbus,D000682,93.151.52.152,M032,branch,30.0,engineer,137.0,1.0,8697.11,2024-11-04 08:11:54,1
